,name,answer,type,distortion,strength
26,OKVQA_233.jpg,"Zebras are closely related to horses, as they both belong to the Equidae family.",VQA,1,3
27,OKVQA_269.jpg,"This area is used for relaxation and leisure, as it features a large bathtub with a wooden frame. The bathtub is situated in a room with a door, which suggests that it is a private space designed for personal use. The presence of a potted plant and a vase adds to the ambiance and aesthetics of the room, making it a comfortable and inviting space for bathing and unwinding.",VQA,1,2
28,OKVQA_296.jpg,"The blue item, which is a fire hydrant, is used for providing water to firefighters in case of a fire. Fire hydrants are connected to the city's water supply system and are strategically placed throughout urban areas to ensure quick and easy access to water for firefighting purposes.",VQA,1,3
29,OKVQA_309.jpg,"The bowl contains a variety of food items, including broccoli, carrots, and a green cup. It is not possible to determine the exact number of servings a day that should be consumed of these food types without more information about the individual's dietary needs and preferences. However, it is generally recommended to consume a balanced diet that includes a variety of fruits, vegetables, whole grains, lean proteins, and healthy fats",VQA,1,3
30,COCO_6.jpg,"The image shows a busy street with several cars and a truck. There are two parking meters on the sidewalk, one closer to the left side of the street and the other further to the right. A person can be seen standing near the middle of the scene.

The street is lined with trees, providing a pleasant atmosphere. There are also a few other people scattered throughout the scene, possibly pedestrians or drivers.",CAP,1,2
31,COCO_38.jpg,"A woman is bending over a parking meter, possibly fixing it. There are several people around her, some of whom are wearing safety vests. A man is standing next to a fire hydrant, and a handbag is visible in the scene. The people in the image are engaged in various activities, creating a lively atmosphere.",CAP,1,1
32,COCO_41.jpg,"A brown dog and a white cat are lying on a couch together. The dog is on the left side of the couch, while the cat is on the right side. The dog appears to be sleeping, while the cat is awake and looking at the camera. The couch is covered with a blanket, providing a comfortable resting spot for the pets.",CAP,1,1
33,COCO_48.jpg,"A black cat is laying on a blanket next to two cell phones. The cat is positioned between the two phones, with one phone on the left and the other on the right. The cat appears to be relaxed and comfortable in its surroundings.",CAP,1,2
34,COCO_81.jpg,"The image captures a beautiful sunset over the ocean. The sky is filled with clouds, creating a dramatic backdrop for the scene. There are several people scattered across the beach, enjoying the view and the atmosphere. Some of them are closer to the water, while others are further back on the sand. The combination of the sunset, the ocean, and the people creates a serene and picturesque moment.",CAP,1,2
35,COCO_154.jpg,"A black and yellow bird is standing in a cage, with its beak sticking through the bars. The bird appears to be looking at the camera, possibly curious about its surroundings. The cage is surrounded by greenery, giving the impression that the bird is in a natural environment despite being confined.",CAP,1,3
36,COCO_159.jpg,"A cat is sitting on a wooden chair, occupying the entire seat. The chair is made of wood and has a brown color. The cat appears to be relaxed and comfortable in its position on the chair.",CAP,1,2
37,COCO_174.jpg,"A white horse is grazing on grass in a field. The horse is the main focus of the image, and it appears to be enjoying its meal. There are also a few other horses in the background, but they are not the main subject of the photo. The scene is set in a lush green field, providing a serene and natural environment for the horses.",CAP,1,1
38,COCO_322.jpg,"The image shows a bathroom counter with various items on it. There is a red tie, a pair of scissors, and a toothbrush. Additionally, there are multiple toothpaste tubes scattered across the counter. The toothbrush is located towards the right side of the counter, while the scissors are situated in the middle. The tie is placed towards the left side of the counter.",CAP,1,1
39,COCO_330.jpg,"The image captures a beautiful scene of a sunny day with a kite flying in the sky. The kite is soaring high above the water, creating a sense of freedom and adventure. The sunlight shines brightly, illuminating the scene and casting a warm glow on the water.

In the background, there are several boats of varying sizes, some closer to the shore and others further out in the water. The boats add to the lively atmosphere of the scene, making it a perfect day for outdoor activities and enjoying the water.",CAP,1,2
40,COCO_339.jpg,"A woman is talking on her cell phone while walking down a sidewalk. She is wearing a white jacket and has a backpack on her back. There are several other people walking around her, some of whom are carrying handbags. The scene is set in a city street at night.",CAP,1,2
41,COCO_361.jpg,"The image shows a toilet with a silver lid and a silver bowl. The lid is open, revealing the toilet seat. The toilet is located in a bathroom stall, and the lid is positioned over the toilet bowl. The toilet appears to be in a public restroom, as it is situated in a stall.",CAP,1,2
42,COCO_394.jpg,"The image features a herd of cows on a grassy hillside near the ocean. There are at least 13 cows in the scene, some of which are lying down, while others are standing. The cows are spread out across the hillside, with some closer to the water and others further inland. The scene captures the peaceful and natural environment of the cows as they enjoy their time on the hillside.",CAP,1,3
43,COCO_398.jpg,"The image features a herd of cows standing in a grassy field. There are at least nine cows visible in the scene, with some standing closer to the foreground and others further in the background. The cows are of various sizes and are positioned in a line, creating a sense of order within the field.",CAP,1,1
44,COCO_418.jpg,"A muffin is sitting on a white plate on a table. The muffin is placed on a fork, which is resting on the plate. The table is surrounded by chairs, with one on the left side and another on the right side. There are also two people in the scene, one on the left side and another on the right side, possibly enjoying a meal or a snack.",CAP,1,1
45,WildMCQ_0.jpg,A,MCQ,2,2
46,WildMCQ_57.jpg,D,MCQ,2,1
47,WildMCQ_58.jpg,C,MCQ,2,1
48,WildMCQ_59.jpg,C,MCQ,2,1
49,WildMCQ_60.jpg,C,MCQ,2,1
50,WildMCQ_61.jpg,C,MCQ,2,1
51,WildMCQ_62.jpg,B,MCQ,2,1
52,WildMCQ_63.jpg,A,MCQ,2,1
53,WildMCQ_67.jpg,D,MCQ,2,3
54,WildMCQ_68.jpg,A,MCQ,2,2
55,WildMCQ_69.jpg,C,MCQ,2,2
56,WildMCQ_70.jpg,C,MCQ,2,2
57,WildMCQ_71.jpg,A,MCQ,2,2
58,WildMCQ_72.jpg,A,MCQ,2,3
59,WildMCQ_73.jpg,B,MCQ,2,3
60,WildVQA_8.jpg,"The letters on the open umbrella are ""ICC.""",VQA,2,2
61,WildVQA_16.jpg,A soccer ball and a frisbee are placed on the chair.,VQA,2,1
62,WildVQA_21.jpg,The umbrella the woman is holding in the painting at the bottom left corner of the picture is pink.,VQA,2,2
63,WildVQA_23.jpg,There are six paintings visible in the scene.,VQA,2,3
64,WildVQA_25.jpg,There are two scroll paintings on the table.,VQA,2,3
65,WildVQA_31.jpg,There are three red boxes on the chair.,VQA,2,2
66,WildVQA_34.jpg,There are three boxes in the scene.,VQA,2,2
67,WildVQA_40.jpg,"A chair with a backpack on it, a suitcase, and a poster on the wall.",VQA,2,1
68,WildVQA_42.jpg,"The four biggest English words in the picture are ""Speaking"", ""Into"", ""The"", and ""Air"".",VQA,2,1
69,WildVQA_50.jpg,"The word ""Absolut"" is written on the glass bottle by the door.",VQA,2,3
70,WildVQA_57.jpg,There are two computer monitors in the scene.,VQA,2,3
71,WildVQA_58.jpg,There are two powered-on monitors on the desk.,VQA,2,2
72,WildVQA_63.jpg,There is a basketball on the chair.,VQA,2,1
73,WildVQA_65.jpg,The most prominent object in the photo is a red umbrella.,VQA,2,1
74,WildVQA_69.jpg,The objects placed on the chair are a tote bag and a handbag.,VQA,2,1
75,WildCAP_28.jpg,"The image shows a cluttered office space with a desk in the center. On the desk, there are two laptops, a keyboard, and a mouse. A cup is also placed on the desk. The room is filled with various items, including a backpack, a handbag, and a chair. There are also two bottles in the room, one near the center and the other towards the right side. The overall scene gives an impression of a busy workspace.",CAP,2,3
76,WildCAP_29.jpg,"The image shows a room with a desk and two chairs. One chair is positioned on the left side of the desk, and the other chair is on the right side. There are two backpacks in the room, one near the left chair and the other near the right chair. 

On the desk, there are two laptops, one closer to the left chair and the other near the right chair. Additionally, there are two keyboards, one in front of the left laptop and the other in front of the right laptop. A mouse can be seen on the right side of the desk. 

Various items are scattered around the room, including a bottle, a cup, a bowl, and a banana. The room appears to be a workspace or a study area.",CAP,2,3
77,WildCAP_30.jpg,"The image shows a room with a desk and a chair. On the desk, there are two laptops, a keyboard, and a mouse. A cup is also placed on the desk. The room appears to be a workspace, possibly a home office.",CAP,2,3
78,WildCAP_31.jpg,"The image features a painting of a woman in a black dress, possibly a witch, sitting in a chair. The painting is placed on a carpeted floor, and there is a suitcase nearby. The room also contains a dining table and a couple of chairs, one of which is positioned close to the painting.",CAP,2,1
79,WildCAP_32.jpg,"A chair is sitting on a carpeted floor, with a briefcase on top of it. The chair is positioned in the middle of the room, and the briefcase is placed on the seat of the chair. The room appears to be a living space, with a couch in the background and a suitcase nearby.",CAP,2,1
80,WildCAP_33.jpg,"The image features a man standing in a room, holding a stack of papers. He is positioned near a chair, which is placed in the center of the room. The chair is black and appears to be a modern office chair. The man is wearing a white shirt, and the room has a bright atmosphere, possibly due to sunlight coming in through a window.",CAP,2,3
81,WildCAP_34.jpg,"The image features a black office chair with a white towel on it. The chair is positioned in front of a window, and there is a light shining on the chair. The light appears to be a spotlight, illuminating the chair and creating a focal point in the scene.",CAP,2,2
82,WildCAP_35.jpg,"The image features a black office chair with a white paper on it, placed in front of a window. The chair is positioned in the center of the scene, and the paper appears to be a blueprint. The window is located on the right side of the chair, and it allows natural light to enter the room.",CAP,2,2
83,WildCAP_36.jpg,"The image features a black office chair with a light on its side. The chair is positioned in front of a window, allowing natural light to illuminate the room. There are several books scattered around the room, with some placed on the floor and others on surfaces. The overall atmosphere of the room is bright and inviting.",CAP,2,3
84,WildCAP_37.jpg,"The image features a black office chair with a rock sculpture on top of it. The chair is positioned in front of a window, allowing natural light to illuminate the scene. The rock sculpture is a prominent focal point in the room, drawing attention to its unique design.",CAP,2,2
85,WildCAP_38.jpg,"The image features a black office chair with a computer monitor on it. The chair is positioned in front of a window, allowing natural light to illuminate the room. The computer monitor is turned on, displaying a message in a foreign language. 

In addition to the chair and monitor, there are several books scattered around the room, some on the floor and others on surfaces. A cup can also be seen placed on a surface, possibly for a beverage during work.",CAP,2,2
86,WildCAP_39.jpg,"The image features a black office chair with a red and black cushion on it. The chair is positioned in front of a window, allowing natural light to illuminate the room. On the chair, there is a cell phone placed on the cushion. The room also contains a dining table and a few books scattered around.",CAP,2,2
87,WildCAP_40.jpg,"The image features a black office chair with a red pillow on it, placed in a room with a window. The chair is positioned in front of a desk, which has a laptop and a mouse on it. There are also two books on the desk, one closer to the laptop and the other further away. The room appears to be a home office, with a comfortable and functional setup.",CAP,2,3
88,WildCAP_41.jpg,"The image features a room with a large window, allowing sunlight to shine through. There are several chairs in the room, with one chair positioned in the foreground and another chair located in the background. A person is sitting in the chair in the foreground, and another person is sitting in the chair in the background.

There are also a few paintings on the wall, adding to the room's decor. The overall atmosphere of the room appears to be bright and inviting.",CAP,2,3
89,WildCAP_42.jpg,"The image features a room with a large painting on the wall. There are several umbrellas scattered throughout the room, with some placed on the floor and others hanging from the ceiling. The umbrellas come in various sizes and colors, creating a visually interesting scene.",CAP,2,3
90,WildMCQ_10.jpg,Black,MCQ,3,2
91,WildMCQ_11.jpg,C,MCQ,3,2
92,WildMCQ_13.jpg,A,MCQ,3,2
93,WildMCQ_14.jpg,D,MCQ,3,2
94,WildMCQ_16.jpg,B,MCQ,3,1
95,WildMCQ_19.jpg,C,MCQ,3,3
96,WildMCQ_21.jpg,D,MCQ,3,3
97,WildMCQ_22.jpg,A,MCQ,3,3
98,WildMCQ_23.jpg,A,MCQ,3,3
99,WildMCQ_24.jpg,C,MCQ,3,3
100,WildMCQ_25.jpg,C,MCQ,3,1
101,WildMCQ_26.jpg,B,MCQ,3,3
102,WildMCQ_54.jpg,D,MCQ,3,3
103,WildMCQ_55.jpg,C,MCQ,3,1
104,WildMCQ_56.jpg,C,MCQ,3,1
105,WildVQA_0.jpg,"Yes, there is a red box on the chair.",VQA,3,2
106,WildVQA_12.jpg,The handbag is placed on a chair.,VQA,3,1
107,WildVQA_28.jpg,"The phone is on the floor, next to the tripod.",VQA,3,3
108,WildVQA_29.jpg,"The picture shows a statue of a person, possibly a Buddha, sitting on a table in a dark room. The statue is positioned in front of a window, and there is a bowl placed nearby. The room appears to be a storage area, as there are several bottles scattered around the space.",VQA,3,3
109,WildVQA_37.jpg,The yellow object behind the chair in the picture is a painting.,VQA,3,1
110,WildVQA_44.jpg,There are three chairs in the picture.,VQA,3,2
111,WildVQA_45.jpg,There are three umbrellas in the picture.,VQA,3,2
112,WildVQA_48.jpg,There is a bottle on the ground in the center of the picture.,VQA,3,2
113,WildVQA_51.jpg,The scene shown in the picture is nighttime.,VQA,3,1
114,WildVQA_54.jpg,The genders in oil paintings are female and male.,VQA,3,1
115,WildVQA_55.jpg,Camera,VQA,3,1
116,WildVQA_56.jpg,The umbrella is closed and sitting on the floor.,VQA,3,2
117,WildVQA_59.jpg,Laptop,VQA,3,2
118,WildVQA_64.jpg,Skull,VQA,3,3
119,WildVQA_71.jpg,There is a bottle on the ground in the center of the picture.,VQA,3,3
120,WildCAP_18.jpg,"A painting of a woman is sitting on a table. The painting is surrounded by various items, including a bottle, a cup, a bowl, and a book. The table is positioned in a dark room, with a chair nearby.",CAP,3,3
121,WildCAP_19.jpg,"A chair is sitting on a carpeted floor, with a suitcase on the back of the chair. The chair is positioned in the middle of the room, and the suitcase is placed on the back of the chair, creating a unique and interesting scene.",CAP,3,1
122,WildCAP_20.jpg,"The image features a room with a glass case and a shelf. Inside the glass case, there are several bottles and cups, while on the shelf, there are multiple bowls. The room also has a dining table with a chair placed near it. The lighting in the room is dim, creating a cozy atmosphere.",CAP,3,3
123,WildCAP_21.jpg,"The image shows a room with a large trash can in the corner. The trash can is full, and there is a light shining on the floor next to it. The room also has a bookshelf with several books on it. The books are of various sizes and are arranged in different positions on the shelf.",CAP,3,3
124,WildCAP_22.jpg,"The image features a black office chair with a large white light on its side. The chair is positioned in a room with a window, and there are several books scattered around the room. Some books are placed on the floor, while others are on a table. The room appears to be a workspace or a study area.",CAP,3,1
125,WildCAP_23.jpg,"The image features a black office chair with a water bottle sitting on it. The chair is positioned in front of a window, and there is a mirror on the wall behind it. The room also contains a few books scattered around, and a cup can be seen placed on a surface nearby.",CAP,3,1
126,WildCAP_24.jpg,"The image features a black office chair with a large white light on it, placed in a dark room. The chair is positioned in front of a window, which allows natural light to enter the room. There are several books scattered around the room, some on the floor and others on the chair. Additionally, there are two vases in the room, one near the chair and the other further away.",CAP,3,2
127,WildCAP_25.jpg,"The image features a black office chair with a yellow sign on the back. The chair is positioned in front of a window, and there is a stack of books on the window sill. The books are of various sizes and are placed in a pile. The scene appears to be a workspace or a study area.",CAP,3,2
128,WildCAP_26.jpg,"The image features a black office chair with a red keyboard on it. The chair is positioned in front of a window, allowing natural light to illuminate the room. There are several books scattered around the room, some on the floor and others on surfaces. A cup can also be seen placed on a surface, possibly for a beverage during work.",CAP,3,1
129,WildCAP_27.jpg,"The image features a black office chair with a colorful pillow on it. The pillow has the word ""XOXO"" written on it. The chair is positioned in front of a desk, which has a variety of items on it. There are several books scattered across the desk, as well as a cup and a bottle. The scene appears to be a cozy and comfortable workspace.",CAP,3,2
130,WildCAP_43.jpg,A chair with a soccer ball on it is sitting in a dark room.,CAP,3,3
131,WildCAP_44.jpg,"A chair is sitting in a dark room, with a backpack placed on it. The room is dimly lit, and the chair is the main focus of the scene.",CAP,3,2
132,WildCAP_45.jpg,"A yellow chair is placed in a dark room, with a basketball sitting on top of it. The chair is positioned in the center of the room, and the basketball is located towards the left side of the chair. The room appears to be a storage area, as there are several books scattered around the room, with some on the floor and others on surfaces.",CAP,3,2
133,WildCAP_46.jpg,"A white chair with a stuffed animal on it is sitting in a dark room. The chair is positioned in the center of the room, and the stuffed animal is placed on the chair's back. The room appears to be a living space, with a couch in the background and a dining table nearby.",CAP,3,1
134,WildCAP_72.jpg,"The image shows a room with a desk and a chair. On the desk, there are two laptops, one on the left side and the other on the right side. A backpack is placed on the floor next to the chair. There are also two bottles on the desk, one near the center and the other closer to the left side. A cup can be seen on the desk as well, positioned near the center.",CAP,3,1
135,WildMCQ_1.jpg,D,MCQ,4,1
136,WildMCQ_2.jpg,A,MCQ,4,3
137,WildMCQ_4.jpg,D,MCQ,4,3
138,WildMCQ_5.jpg,D,MCQ,4,3
139,WildMCQ_7.jpg,B,MCQ,4,1
140,WildMCQ_8.jpg,A,MCQ,4,3
141,WildMCQ_9.jpg,A,MCQ,4,3
142,WildMCQ_12.jpg,E,MCQ,4,3
143,WildMCQ_42.jpg,A,MCQ,4,2
144,WildMCQ_43.jpg,A,MCQ,4,1
145,WildMCQ_44.jpg,A,MCQ,4,1
146,WildMCQ_45.jpg,A,MCQ,4,1
147,WildMCQ_47.jpg,A,MCQ,4,2
148,WildMCQ_48.jpg,A,MCQ,4,1
149,WildMCQ_49.jpg,A,MCQ,4,1
150,WildVQA_4.jpg,White,VQA,4,2
151,WildVQA_5.jpg,The curtains on the wall are closed.,VQA,4,1
152,WildVQA_6.jpg,The scene shown in the picture is nighttime.,VQA,4,2
153,WildVQA_7.jpg,The umbrella on the lawn is open.,VQA,4,3
154,WildVQA_9.jpg,Camera,VQA,4,2
155,WildVQA_38.jpg,There are three roadblocks ahead.,VQA,4,2
156,WildVQA_39.jpg,The scrolls are placed on the back of the chairs.,VQA,4,2
157,WildVQA_43.jpg,A chair is under the throw pillow.,VQA,4,3
158,WildVQA_60.jpg,The most prominent object in the picture is a red fire hydrant.,VQA,4,2
159,WildVQA_66.jpg,"The red box is placed on the chair, which is positioned in front of a window. The chair is likely used for sitting and reading, as it is situated near the window, providing natural light and a comfortable spot for relaxation. The red box, possibly a book or a storage container, is placed on the chair, suggesting that it might be used for storing or organizing items, or it could be a decorative element in the room.",VQA,4,3
160,WildVQA_67.jpg,The picture shows a parking garage.,VQA,4,1
161,WildVQA_68.jpg,There are three roadblocks ahead.,VQA,4,2
162,WildVQA_72.jpg,"Yes, there is a fountain in front of the building.",VQA,4,3
163,WildVQA_73.jpg,The flag on the right of the picture is red.,VQA,4,3
164,WildVQA_74.jpg,The pipe is made of yellow material.,VQA,4,1
165,WildCAP_16.jpg,"The image shows a street with a row of yellow and black striped barriers. There are three barriers in the scene, with one on the left side, one in the middle, and one on the right side of the street. The barriers are placed to prevent vehicles from entering a specific area.

In addition to the barriers, there are two motorcycles parked on the street. One motorcycle is located on the left side of the street, while the other is parked further down the street on the right side. The scene also features a few trees, with one on the left side and two on the right side of the street.",CAP,4,3
166,WildCAP_57.jpg,"The image shows a room with a desk and several chairs. There are two chairs in the room, one near the desk and the other further away. A backpack is placed on one of the chairs, and a handbag is located on the floor. 

The room is filled with various items, including a TV on the wall, a laptop on the desk, and a computer mouse nearby. There are also multiple bottles scattered throughout the room, and a cup can be seen on the desk. A clock is mounted on the wall, and a book is placed on the desk.",CAP,4,1
167,WildCAP_58.jpg,"The image features a patio with a dining table and four chairs. The table is surrounded by chairs, with one on the left side, one on the right side, and two on the opposite ends. The table is set with two coffee mugs, one on the left side and the other on the right side. The chairs are arranged in a way that they face the table, creating a comfortable and inviting atmosphere for outdoor dining.",CAP,4,2
168,WildCAP_60.jpg,"A basketball is sitting on a wooden deck in front of a red building. The deck is surrounded by a fence, and there are two potted plants nearby. The scene appears to be set in a city, with a large building in the background.",CAP,4,1
169,WildCAP_61.jpg,"The image features a soccer ball sitting in front of a building. The ball is positioned in the center of the scene, and the building is located behind it. The scene appears to be captured in a blurry manner, giving it a slightly distorted appearance.",CAP,4,3
170,WildCAP_62.jpg,"The image shows a group of people playing basketball on a court. There are at least 12 people in the scene, with some standing closer to the net and others further away. The court is surrounded by a chain-link fence, which adds to the urban setting of the scene.

There are two sports balls visible in the image, one near the center of the court and the other closer to the right side. The players are engaged in the game, with some of them actively participating in the match.",CAP,4,1
171,WildCAP_63.jpg,"A group of people are playing soccer on a field. There are at least 12 people in the scene, with some of them standing closer to the foreground and others further back. The players are spread out across the field, with some closer to the center and others near the edges. The scene captures the excitement and energy of the game, as the players engage in friendly competition.",CAP,4,2
172,WildCAP_65.jpg,"The image shows a parking garage with several motorcycles parked in it. There are at least five motorcycles visible, with some closer to the foreground and others further back. The motorcycles are parked in a row, occupying a significant portion of the parking space. The garage appears to be well-lit, providing a clear view of the parked vehicles.",CAP,4,3
173,WildCAP_66.jpg,"The image is a blurry photo of a garage with a white wall. There are two refrigerators in the garage, one on the left side and the other on the right side. The refrigerators are positioned close to each other, with one being slightly higher than the other. The garage appears to be a storage area for various items.",CAP,4,2
174,WildCAP_67.jpg,"The image shows a parking garage with a car parked in a stall. The car is positioned in the middle of the scene, and there are two other cars visible in the background. A red and white vending machine is located near the car, and a fire hydrant can be seen in the foreground. The parking garage appears to be empty, with no other vehicles or people visible in the image.",CAP,4,1
175,WildCAP_68.jpg,"The image shows a public phone booth with two phones on it. The booth is located in a park, surrounded by greenery. There is a trash can nearby, and a handbag can be seen placed close to the booth. The scene appears to be captured in the evening, with the sun setting in the background.",CAP,4,3
176,WildCAP_69.jpg,"The image features a black office chair with a bottle of water placed on it. The chair is positioned in front of a window, and there is a light on the floor next to the chair. The scene appears to be a black and white photo.",CAP,4,1
177,WildCAP_70.jpg,"The image features a black office chair with a light shining on it. The chair is positioned in front of a window, and there is a painting on the wall behind it. The room also contains a few books scattered around, and a vase can be seen placed on a surface.",CAP,4,2
178,WildCAP_71.jpg,"The image features a black chair with a yellow sign on it, placed in a dark room. The chair is positioned in the center of the room, and the sign appears to be a warning or instruction. 

In addition to the chair, there are several books scattered around the room, with some placed on the floor and others on a surface. The books vary in size and orientation, creating a sense of disarray in the space.",CAP,4,2
179,WildCAP_73.jpg,"A basketball is sitting on a chair outside of a building. The chair is positioned on a patio, and the basketball is placed on top of it. The scene appears to be set in a courtyard or an outdoor area of the building.",CAP,4,2
180,MMBench_3.jpg,B,MCQ,5,1
181,MMBench_42.jpg,C,MCQ,5,2
182,RealWorldQA_56.jpg,A,MCQ,5,1
183,RealWorldQA_60.jpg,C,MCQ,5,3
184,RealWorldQA_72.jpg,B,MCQ,5,1
185,RealWorldQA_80.jpg,B,MCQ,5,1
186,RealWorldQA_97.jpg,C,MCQ,5,1
187,RealWorldQA_108.jpg,A,MCQ,5,1
188,RealWorldQA_177.jpg,A,MCQ,5,1
189,RealWorldQA_197.jpg,A,MCQ,5,2
190,RealWorldQA_199.jpg,B,MCQ,5,3
191,RealWorldQA_214.jpg,B,MCQ,5,2
192,RealWorldQA_273.jpg,B,MCQ,5,3
193,RealWorldQA_294.jpg,A,MCQ,5,1
194,RealWorldQA_316.jpg,A,MCQ,5,2
195,OKVQA_15.jpg,"The image does not show any beverages. It features a close-up of yellow flowers, possibly daisies, and a blurry background.",VQA,5,3
196,OKVQA_28.jpg,The person is flying a kite in the sky.,VQA,5,2
197,OKVQA_86.jpg,"The most valuable part of the elephant is its tusks. In the image, there are two elephants, and one of them has tusks. Tusks are elongated incisor teeth that are highly valued in the illegal wildlife trade. They are often used for ivory carvings and jewelry, which makes them a target for poaching. The presence of tusks in the image highlights the importance of protecting these",VQA,5,3
198,OKVQA_91.jpg,"Based on the image, the cat is watching a TV program that features a space theme. The cat is sitting in front of the TV, which is displaying a space-related scene. It is likely that the TV program is about space exploration, astronomy, or other space-related topics that might capture the cat's attention. The cat's interest in the program suggests that it finds the content engaging and entertaining.",VQA,5,2
199,OKVQA_101.jpg,The photo shows a train on steel tracks.,VQA,5,3
200,OKVQA_119.jpg,The dog riding in the car is a golden retriever.,VQA,5,3
201,OKVQA_147.jpg,"In the small case, there is a banana.",VQA,5,1
202,OKVQA_165.jpg,"The weather in the image is cloudy, as the sky is filled with clouds.",VQA,5,3
203,OKVQA_174.jpg,"The process called canning was used to make the food displayed in the image. Canning is a method of preserving food by sealing it in airtight containers, such as jars, and then applying heat to kill harmful bacteria and extend the shelf life of the food. In this case, the food is a mixture of apples, which could be applesauce or apple butter, and it is served in a bowl on a table. The presence",VQA,5,1
204,OKVQA_212.jpg,Pink,VQA,5,3
205,OKVQA_242.jpg,The road the bus is on is made of asphalt.,VQA,5,1
206,OKVQA_255.jpg,The two primary colors that make up the color of the bleachers are green and white.,VQA,5,2
207,OKVQA_354.jpg,"Woolen clothing, such as sweaters, jackets, and scarves, can be made from the wool of sheep. The image shows a group of sheep standing together, with some of them looking at the camera. Wool is a natural, renewable, and versatile fiber that is highly valued for its insulating properties, durability, and versatility in clothing and textiles. Sheep's wool is a popular choice for creating warm and",VQA,5,2
208,OKVQA_357.jpg,The girl is using a hair dryer to dry her hair.,VQA,5,2
209,OKVQA_368.jpg,"The average lifespan of a cat is around 12 to 16 years, depending on factors such as breed, genetics, and overall health. However, some cats may live longer or shorter depending on their individual circumstances. In the image, the cat is sitting on top of a suitcase, which could indicate that it is a domesticated pet and is well-cared for. This would contribute to a potentially longer lifespan for the cat.",VQA,5,1
210,COCO_14.jpg,"The image features a small propeller airplane with a red nose, sitting on a runway. The airplane is positioned in the middle of the scene, and its propeller is visible. The runway appears to be a mix of concrete and grass, giving it a unique appearance.",CAP,5,1
211,COCO_117.jpg,"The image features a bathroom with a large bathtub and a toilet. The bathtub is situated in the middle of the room, and the toilet is located on the left side. The bathroom also has a sink and a mirror, which is placed above the sink. The room is well-lit, with a window providing natural light. The overall atmosphere of the bathroom is clean and inviting.",CAP,5,2
212,COCO_136.jpg,"A lone sheep is sitting on a rock in a grassy field. The sheep is facing the camera, and it appears to be looking at the photographer. The field is surrounded by rocks, and there is a large rock in the foreground. The sheep is the main focus of the image, and it stands out against the backdrop of the grassy field.",CAP,5,1
213,COCO_153.jpg,"The image features a group of birds perched on a tree branch. There are five birds in total, with some sitting closer to the top of the branch and others near the bottom. The birds are of various sizes and are spread out across the branch, creating a lively scene.",CAP,5,2
214,COCO_188.jpg,"A person is skiing on a snowy slope. The skier is wearing a blue jacket and jeans. The skis are visible beneath the person, and the person is standing on the snow.",CAP,5,2
215,COCO_234.jpg,"A person is riding a dirt bike in the air, performing a jump. The rider is wearing a helmet for safety. The dirt bike is in the middle of the jump, with the rider's legs up in the air. The scene is captured in a blurry photo, giving it a dynamic and action-packed feel.",CAP,5,3
216,COCO_257.jpg,"A train is traveling on the tracks, passing under a bridge. The train is black and appears to be an old-fashioned steam engine. The bridge is green and spans the width of the image. The train is moving along the tracks, and the bridge is visible above it.",CAP,5,2
